Local Time,City,Country code,timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,UTC Time
2024-12-14 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,150.6,7.0,59.0,22.0,22.0,89.0,2024-12-13T18:00:00
2024-12-14 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,144.1,6.7,61.0,71.3,57.0,86.3,2024-12-13T19:00:00
2024-12-14 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,137.7,6.3,63.0,58.8,47.0,83.7,2024-12-13T20:00:00
2024-12-14 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,131.3,6.0,65.0,55.0,44.0,81.0,2024-12-13T21:00:00
2024-12-14 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,134.6,6.3,64.3,55.0,44.0,86.0,2024-12-13T22:00:00
2024-12-14 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,137.9,6.7,63.7,55.0,44.0,91.0,2024-12-13T23:00:00
2024-12-14 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,141.2,7.0,63.0,55.0,44.0,96.0,2024-12-14T00:00:00
2024-12-14 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,148.2,7.3,61.7,57.5,46.0,105.7,2024-12-14T01:00:00
2024-12-14 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,155.2,7.7,60.3,61.3,49.0,115.3,2024-12-14T02:00:00
2024-12-14 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,162.2,8.0,59.0,65.0,52.0,125.0,2024-12-14T03:00:00
2024-12-14 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,141,162.2,8.0,60.3,63.3,50.67,123.7,2024-12-14T04:00:00
2024-12-14 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,162.2,8.0,61.7,62.5,50.0,122.3,2024-12-14T05:00:00
2024-12-14 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,162.2,8.0,63.0,60.0,48.0,121.0,2024-12-14T06:00:00
2024-12-14 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,158.9,8.3,65.0,55.0,44.0,117.3,2024-12-14T07:00:00
2024-12-14 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,155.6,8.7,67.0,56.3,45.0,113.7,2024-12-14T08:00:00
2024-12-14 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,152.3,9.0,69.0,45.0,45.0,110.0,2024-12-14T09:00:00
2024-12-14 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,154.1,9.3,67.0,60.0,48.0,107.3,2024-12-14T10:00:00
2024-12-14 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,155.8,9.7,65.0,62.5,50.0,104.7,2024-12-14T11:00:00
2024-12-14 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,157.6,10.0,63.0,71.3,57.0,102.0,2024-12-14T12:00:00
2024-12-14 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,152.3,9.3,64.0,76.3,61.0,96.7,2024-12-14T13:00:00
2024-12-14 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,147.1,8.7,65.0,111.3,89.0,91.3,2024-12-14T14:00:00
2024-12-14 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,141.8,8.0,66.0,111.3,89.0,86.0,2024-12-14T15:00:00
2024-12-14 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,134.6,7.7,67.0,85.2,70.33,81.7,2024-12-14T16:00:00
2024-12-15 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,127.4,7.3,68.0,121.3,97.0,77.3,2024-12-14T17:00:00
2024-12-15 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,120.2,7.0,69.0,121.3,97.0,73.0,2024-12-14T18:00:00
2024-12-15 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,116.5,6.7,71.3,101.3,81.0,70.7,2024-12-14T19:00:00
2024-12-15 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,112.8,6.3,73.7,101.3,81.0,68.3,2024-12-14T20:00:00
2024-12-15 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,109.1,6.0,76.0,22.0,21.0,66.0,2024-12-14T21:00:00
2024-12-15 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,108.9,6.7,76.3,86.3,69.0,69.3,2024-12-14T22:00:00
2024-12-15 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,108.7,7.3,76.7,76.3,61.0,72.7,2024-12-14T23:00:00
2024-12-15 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,108.5,8.0,77.0,62.5,50.0,76.0,2024-12-15T00:00:00
2024-12-15 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,107.8,8.3,76.0,73.8,59.0,82.7,2024-12-15T01:00:00
2024-12-15 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,107.0,8.7,75.0,63.8,51.0,89.3,2024-12-15T02:00:00
2024-12-15 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,106.2,9.0,74.0,17.0,17.0,96.0,2024-12-15T03:00:00
2024-12-15 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,106.2,9.0,74.7,58.8,47.0,101.3,2024-12-15T04:00:00
2024-12-15 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,106.2,9.0,75.3,60.0,48.0,106.7,2024-12-15T05:00:00
2024-12-15 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,106.2,9.0,76.0,60.0,48.0,112.0,2024-12-15T06:00:00
2024-12-15 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,109.7,10.3,74.0,73.8,59.0,117.3,2024-12-15T07:00:00
2024-12-15 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,113.2,11.7,72.0,81.3,65.0,122.7,2024-12-15T08:00:00
2024-12-15 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,116.7,13.0,70.0,27.0,27.0,128.0,2024-12-15T09:00:00
2024-12-15 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,124.9,15.0,64.3,83.8,67.0,127.7,2024-12-15T10:00:00
2024-12-15 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,133.1,17.0,58.7,91.3,73.0,127.3,2024-12-15T11:00:00
2024-12-15 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,192,141.2,19.0,53.0,108.8,87.0,127.0,2024-12-15T12:00:00
2024-12-15 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,142.8,19.3,51.3,113.8,91.0,128.7,2024-12-15T13:00:00
2024-12-15 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,144.3,19.7,49.7,115.4,92.33,130.3,2024-12-15T14:00:00
2024-12-15 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,145.9,20.0,48.0,118.8,95.0,132.0,2024-12-15T15:00:00
2024-12-15 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,152.3,21.3,41.0,118.8,95.0,121.7,2024-12-15T16:00:00
2024-12-16 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,158.7,22.7,34.0,118.8,95.0,111.3,2024-12-15T17:00:00
2024-12-16 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,224,165.2,24.0,27.0,138.8,111.0,101.0,2024-12-15T18:00:00
2024-12-16 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,166.1,24.0,24.7,141.3,113.0,93.7,2024-12-15T19:00:00
2024-12-16 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,220,167.1,24.0,22.3,135.4,108.33,86.3,2024-12-15T20:00:00
2024-12-16 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,219,168.1,24.0,20.0,133.8,107.0,79.0,2024-12-15T21:00:00
2024-12-16 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,179.0,24.7,20.7,113.8,91.0,84.3,2024-12-15T22:00:00
2024-12-16 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,189.9,25.3,21.3,85.3,75.67,89.7,2024-12-15T23:00:00
2024-12-16 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,200.8,26.0,22.0,61.0,60.0,95.0,2024-12-16T00:00:00
2024-12-16 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,175.3,21.0,38.0,118.8,95.0,106.0,2024-12-16T01:00:00
2024-12-16 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,149.8,16.0,54.0,118.8,95.0,117.0,2024-12-16T02:00:00
2024-12-16 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,124.3,11.0,70.0,36.0,36.0,128.0,2024-12-16T03:00:00
2024-12-16 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,117.5,10.0,80.0,118.8,95.0,129.3,2024-12-16T04:00:00
2024-12-16 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,110.7,9.0,90.0,30.7,30.67,130.7,2024-12-16T05:00:00
2024-12-16 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,103.9,8.0,100.0,28.0,28.0,132.0,2024-12-16T06:00:00
2024-12-16 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,105.0,9.0,102.0,30.0,29.67,137.3,2024-12-16T07:00:00
2024-12-16 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,106.2,10.0,104.0,32.0,31.33,142.7,2024-12-16T08:00:00
2024-12-16 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,107.4,11.0,106.0,34.0,33.0,148.0,2024-12-16T09:00:00
2024-12-16 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,1310.0,8.0,9.7,58.0,41.0,26.0,2024-12-16T10:00:00
2024-12-16 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,243.9,31.7,70.7,82.0,81.0,176.7,2024-12-16T11:00:00
2024-12-16 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,312.2,42.0,53.0,106.0,105.0,191.0,2024-12-16T12:00:00
2024-12-16 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,233,357.4,47.3,42.7,118.3,117.67,203.0,2024-12-16T13:00:00
2024-12-16 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,402.5,52.7,32.3,130.7,130.33,215.0,2024-12-16T14:00:00
2024-12-16 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,447.6,58.0,22.0,143.0,143.0,227.0,2024-12-16T15:00:00
2024-12-16 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,241,2016.0,8.0,9.7,124.0,124.0,26.0,2024-12-16T16:00:00
2024-12-17 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,254,2016.0,8.0,9.7,134.0,134.0,26.0,2024-12-16T17:00:00
2024-12-17 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,265,1915.0,8.0,9.7,142.0,142.0,26.0,2024-12-16T18:00:00
2024-12-17 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,1814.0,8.0,9.7,140.0,140.0,26.0,2024-12-16T19:00:00
2024-12-17 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,267,1713.7,8.0,9.7,143.3,143.33,26.0,2024-12-16T20:00:00
2024-12-17 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,268,1613.0,8.0,9.7,144.0,144.0,26.0,2024-12-16T21:00:00
2024-12-17 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,1512.0,8.0,9.7,146.0,146.0,26.0,2024-12-16T22:00:00
2024-12-17 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,268,1411.0,8.0,9.7,144.0,144.0,26.0,2024-12-16T23:00:00
2024-12-17 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,268,1411.0,15.0,9.7,144.0,144.0,32.0,2024-12-17T00:00:00
2024-12-17 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,265,1210.0,15.0,9.7,142.0,142.0,32.0,2024-12-17T01:00:00
2024-12-17 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,264,1277.0,15.0,9.7,141.3,141.33,32.0,2024-12-17T02:00:00
2024-12-17 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,1210.0,15.0,9.7,140.0,140.0,32.0,2024-12-17T03:00:00
2024-12-17 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,265,1109.0,15.0,9.7,142.0,142.0,32.0,2024-12-17T04:00:00
2024-12-17 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,1109.0,8.0,9.7,140.0,140.0,26.0,2024-12-17T05:00:00
2024-12-17 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,260,1008.0,15.0,9.7,138.0,138.0,26.0,2024-12-17T06:00:00
2024-12-17 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,242,1008.0,15.0,9.7,128.7,125.0,28.0,2024-12-17T07:00:00
2024-12-17 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,806.0,15.0,9.7,132.0,132.0,26.0,2024-12-17T08:00:00
2024-12-17 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,1008.0,15.0,9.7,110.0,99.0,32.0,2024-12-17T09:00:00
2024-12-17 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,1008.0,15.0,9.7,98.0,79.0,32.0,2024-12-17T10:00:00
2024-12-17 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,1512.0,8.0,9.7,94.0,71.0,32.0,2024-12-17T11:00:00
2024-12-17 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,204.3,30.0,57.0,104.0,104.0,104.0,2024-12-17T12:00:00
2024-12-17 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,206,203.3,27.7,55.3,97.7,97.67,99.3,2024-12-17T13:00:00
2024-12-17 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,198,202.3,25.3,53.7,91.3,91.33,94.7,2024-12-17T14:00:00
2024-12-17 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,201.3,23.0,52.0,85.0,85.0,90.0,2024-12-17T15:00:00
2024-12-17 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,187.5,19.3,56.3,74.7,74.67,94.0,2024-12-17T16:00:00
2024-12-18 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,260,806.0,8.0,9.7,138.0,138.0,26.0,2024-12-17T17:00:00
2024-12-18 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,159.9,12.0,65.0,54.0,54.0,102.0,2024-12-17T18:00:00
2024-12-18 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,138,160.7,11.3,66.7,49.3,49.33,108.3,2024-12-17T19:00:00
2024-12-18 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,125,161.5,10.7,68.3,44.7,44.67,114.7,2024-12-17T20:00:00
2024-12-18 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,162.2,10.0,70.0,40.0,40.0,121.0,2024-12-17T21:00:00
2024-12-18 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,111,168.3,10.7,67.3,39.3,39.33,119.3,2024-12-17T22:00:00
2024-12-18 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,174.3,11.3,64.7,38.7,38.67,117.7,2024-12-17T23:00:00
2024-12-18 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,180.3,12.0,62.0,38.0,38.0,116.0,2024-12-18T00:00:00
2024-12-18 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,172.0,10.3,71.0,33.0,33.0,118.0,2024-12-18T01:00:00
2024-12-18 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,163.6,8.7,80.0,28.0,28.0,120.0,2024-12-18T02:00:00
2024-12-18 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,155.2,7.0,89.0,23.0,23.0,122.0,2024-12-18T03:00:00
2024-12-18 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,147.1,6.3,100.3,25.7,25.67,119.0,2024-12-18T04:00:00
2024-12-18 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,138.9,5.7,111.7,28.3,28.33,116.0,2024-12-18T05:00:00
2024-12-18 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,130.7,5.0,123.0,31.0,31.0,113.0,2024-12-18T06:00:00
2024-12-18 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,403.0,15.0,9.7,66.0,42.0,26.0,2024-12-18T07:00:00
2024-12-18 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,128.4,5.7,123.0,33.7,33.0,107.0,2024-12-18T08:00:00
2024-12-18 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,127.2,6.0,123.0,35.0,34.0,104.0,2024-12-18T09:00:00
2024-12-18 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,108,1193.5,9.0,85.2,50.0,38.33,80.0,2024-12-18T10:00:00
2024-12-18 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,2259.7,12.0,47.5,65.0,42.67,56.0,2024-12-18T11:00:00
2024-12-18 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,3326.0,15.0,9.7,80.0,47.0,32.0,2024-12-18T12:00:00
2024-12-18 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,2654.0,15.0,9.7,100.0,78.0,32.0,2024-12-18T13:00:00
2024-12-18 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,3226.0,15.0,9.7,112.0,95.0,32.0,2024-12-18T14:00:00
2024-12-18 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,1310.0,15.0,9.7,140.0,140.0,32.0,2024-12-18T15:00:00
2024-12-18 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,246,1008.0,15.0,9.7,128.0,128.0,32.0,2024-12-18T16:00:00
2024-12-19 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,565.8,13.0,43.9,86.0,86.0,59.3,2024-12-18T17:00:00
2024-12-19 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,193.8,12.0,61.0,59.0,59.0,73.0,2024-12-18T18:00:00
2024-12-19 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,186,431.5,13.0,43.9,84.7,82.33,59.3,2024-12-18T19:00:00
2024-12-19 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,669.3,14.0,26.8,110.3,105.67,45.7,2024-12-18T20:00:00
2024-12-19 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,907.0,15.0,9.7,136.0,129.0,32.0,2024-12-18T21:00:00
2024-12-19 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,907.0,15.0,9.7,136.0,129.0,32.0,2024-12-18T22:00:00
2024-12-19 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,907.0,15.0,9.7,136.0,129.0,32.0,2024-12-18T23:00:00
2024-12-19 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,265,907.0,15.0,9.7,142.0,142.0,32.0,2024-12-19T00:00:00
2024-12-19 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,660.5,13.7,32.5,105.0,105.0,70.3,2024-12-19T01:00:00
2024-12-19 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,228,907.0,15.0,9.7,114.0,114.0,32.0,2024-12-19T02:00:00
2024-12-19 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,167.5,11.0,78.0,31.0,31.0,147.0,2024-12-19T03:00:00
2024-12-19 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,97,166.7,10.0,95.0,33.7,33.67,149.7,2024-12-19T04:00:00
2024-12-19 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,103,165.9,9.0,112.0,36.3,36.33,152.3,2024-12-19T05:00:00
2024-12-19 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,165.2,8.0,129.0,39.0,39.0,155.0,2024-12-19T06:00:00
2024-12-19 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,403.0,15.0,9.7,80.0,47.0,26.0,2024-12-19T07:00:00
2024-12-19 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,403.0,15.0,9.7,78.0,49.0,26.0,2024-12-19T08:00:00
2024-12-19 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,706.0,15.0,29.2,76.0,49.0,26.0,2024-12-19T09:00:00
2024-12-19 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,806.0,15.0,22.7,76.0,49.0,26.0,2024-12-19T10:00:00
2024-12-19 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,416.6,22.3,57.7,102.7,93.67,96.7,2024-12-19T11:00:00
2024-12-19 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,231,272.0,26.0,72.0,116.0,116.0,132.0,2024-12-19T12:00:00
2024-12-19 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,264.6,23.3,66.3,119.3,119.33,118.0,2024-12-19T13:00:00
2024-12-19 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,239,257.2,20.7,60.7,122.7,122.67,104.0,2024-12-19T14:00:00
2024-12-19 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,244,249.8,18.0,55.0,126.0,126.0,90.0,2024-12-19T15:00:00
2024-12-19 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,230,243.4,16.7,52.7,115.3,115.33,82.7,2024-12-19T16:00:00
2024-12-20 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,236.9,15.3,50.3,104.7,104.67,75.3,2024-12-19T17:00:00
2024-12-20 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,230.5,14.0,48.0,94.0,94.0,68.0,2024-12-19T18:00:00
2024-12-20 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,389.0,14.3,32.7,94.0,84.33,56.0,2024-12-19T19:00:00
2024-12-20 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,547.5,14.7,17.4,94.0,74.67,44.0,2024-12-19T20:00:00
2024-12-20 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,706.0,15.0,2.2,94.0,65.0,32.0,2024-12-19T21:00:00
2024-12-20 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,706.0,15.0,2.2,94.0,65.0,32.0,2024-12-19T22:00:00
2024-12-20 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,706.0,15.0,2.2,94.0,65.0,32.0,2024-12-19T23:00:00
2024-12-20 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,706.0,15.0,2.2,94.0,65.0,32.0,2024-12-20T00:00:00
2024-12-20 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,240,806.0,8.0,2.2,126.0,123.0,32.0,2024-12-20T01:00:00
2024-12-20 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,907.0,15.0,5.4,126.0,115.0,32.0,2024-12-20T02:00:00
2024-12-20 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,806.0,15.0,13.0,120.0,103.0,32.0,2024-12-20T03:00:00
2024-12-20 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,200,907.0,15.0,10.8,114.0,93.0,32.0,2024-12-20T04:00:00
2024-12-20 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,873.3,15.0,14.4,113.3,93.67,28.0,2024-12-20T05:00:00
2024-12-20 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,907.0,15.0,15.1,110.0,89.0,26.0,2024-12-20T06:00:00
2024-12-20 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,806.0,15.0,20.5,102.0,85.0,26.0,2024-12-20T07:00:00
2024-12-20 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,907.0,15.0,18.4,98.0,81.0,32.0,2024-12-20T08:00:00
2024-12-20 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,806.0,8.0,29.2,94.0,71.0,26.0,2024-12-20T09:00:00
2024-12-20 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,1411.0,8.0,6.5,92.0,67.0,32.0,2024-12-20T10:00:00
2024-12-20 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,425.8,16.7,75.7,80.7,73.0,79.3,2024-12-20T11:00:00
2024-12-20 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,175,235.8,21.0,99.0,74.0,74.0,106.0,2024-12-20T12:00:00
2024-12-20 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,238.9,20.0,92.7,72.7,72.67,106.3,2024-12-20T13:00:00
2024-12-20 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,242.0,19.0,86.3,71.3,71.33,106.7,2024-12-20T14:00:00
2024-12-20 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,245.1,18.0,80.0,70.0,70.0,107.0,2024-12-20T15:00:00
2024-12-20 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,174,243.4,17.0,76.3,73.7,73.67,99.0,2024-12-20T16:00:00
2024-12-21 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,241.6,16.0,72.7,77.3,77.33,91.0,2024-12-20T17:00:00
2024-12-21 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,239.9,15.0,69.0,81.0,81.0,83.0,2024-12-20T18:00:00
2024-12-21 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,194,251.9,15.7,59.0,88.7,88.33,76.0,2024-12-20T19:00:00
2024-12-21 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,204,264.0,16.3,49.0,96.3,95.67,69.0,2024-12-20T20:00:00
2024-12-21 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,276.0,17.0,39.0,104.0,103.0,62.0,2024-12-20T21:00:00
2024-12-21 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,214,287.7,18.3,35.3,104.0,103.33,62.7,2024-12-20T22:00:00
2024-12-21 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,214,299.4,19.7,31.7,104.0,103.67,63.3,2024-12-20T23:00:00
2024-12-21 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,311.1,21.0,28.0,104.0,104.0,64.0,2024-12-21T00:00:00
2024-12-21 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,509.7,16.7,22.3,100.7,91.0,53.3,2024-12-21T01:00:00
2024-12-21 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,708.4,12.3,16.5,97.3,78.0,42.7,2024-12-21T02:00:00
2024-12-21 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,907.0,8.0,10.8,94.0,65.0,32.0,2024-12-21T03:00:00
2024-12-21 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,174,873.3,10.3,12.6,98.0,73.67,32.0,2024-12-21T04:00:00
2024-12-21 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,907.0,15.0,9.7,104.0,77.0,32.0,2024-12-21T05:00:00
