timestamp_local,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_utc,ts
12/21/2022 6:00,172,149.2,2022-12-20:23,12.3,56.3,90,72,90.3,2022-12-20T23:00:00,1671577200
12/21/2022 5:00,164,135.6,2022-12-20:22,7.7,65.7,82.5,66,92.7,2022-12-20T22:00:00,1671573600
12/21/2022 4:00,156,122,2022-12-20:21,3,75,75,60,95,2022-12-20T21:00:00,1671570000
12/21/2022 3:00,197,144.5,2022-12-20:20,13.3,65,113.8,91,90,2022-12-20T20:00:00,1671566400
12/21/2022 2:00,217,167.1,2022-12-20:19,23.7,55,132.5,106,85,2022-12-20T19:00:00,1671562800
12/21/2022 1:00,151,189.7,2022-12-20:18,34,45,188.8,151,80,2022-12-20T18:00:00,1671559200
12/21/2022 0:00,169,361.1,2022-12-20:17,43,36.7,211.3,169,95.7,2022-12-20T17:00:00,1671555600
12/20/2022 23:00,269,532.4,2022-12-20:16,52,28.3,181.3,145,111.3,2022-12-20T16:00:00,1671552000
12/20/2022 22:00,262,703.8,2022-12-20:15,61,20,175,140,127,2022-12-20T15:00:00,1671548400
12/20/2022 21:00,165,649,2022-12-20:14,69.7,22.7,206.3,165,132.3,2022-12-20T14:00:00,1671544800
12/20/2022 20:00,153,594.1,2022-12-20:13,78.3,25.3,191.3,153,137.7,2022-12-20T13:00:00,1671541200
12/20/2022 19:00,151,539.2,2022-12-20:12,87,28,188.8,151,143,2022-12-20T12:00:00,1671537600
12/20/2022 18:00,201,407.5,2022-12-20:11,64.3,59.7,117.5,94,128,2022-12-20T11:00:00,1671534000
12/20/2022 17:00,181,275.8,2022-12-20:10,41.7,91.3,98.8,79,113,2022-12-20T10:00:00,1671530400
12/20/2022 16:00,181,144.1,2022-12-20:09,19,123,98.8,79,98,2022-12-20T09:00:00,1671526800
12/20/2022 15:00,187,140.5,2022-12-20:08,17.7,122.3,103.8,83,97,2022-12-20T08:00:00,1671523200
12/20/2022 14:00,177,136.8,2022-12-20:07,16.3,121.7,95,76,96,2022-12-20T07:00:00,1671519600
12/20/2022 13:00,179,133.1,2022-12-20:06,15,121,96.3,77,95,2022-12-20T06:00:00,1671516000
12/20/2022 12:00,189,140.6,2022-12-20:05,18.7,108,106.3,85,101.3,2022-12-20T05:00:00,1671512400
12/20/2022 11:00,211,148.2,2022-12-20:04,22.3,95,126.3,101,107.7,2022-12-20T04:00:00,1671508800
12/20/2022 10:00,164,155.8,2022-12-20:03,26,82,205,164,114,2022-12-20T03:00:00,1671505200
12/20/2022 9:00,167,262.6,2022-12-20:02,34.3,55.7,208.8,167,118,2022-12-20T02:00:00,1671501600
12/20/2022 8:00,223,369.4,2022-12-20:01,42.7,29.3,278.8,223,122,2022-12-20T01:00:00,1671498000
12/20/2022 7:00,225,476.2,2022-12-20:00,51,3,281.3,225,126,2022-12-20T00:00:00,1671494400
12/20/2022 6:00,151,444.5,2022-12-19:23,51.3,4,188.8,151,127.7,2022-12-19T23:00:00,1671490800
12/20/2022 5:00,237,412.8,2022-12-19:22,51.7,5,151.3,121,129.3,2022-12-19T22:00:00,1671487200
12/20/2022 4:00,229,381.1,2022-12-19:21,52,6,143.8,115,131,2022-12-19T21:00:00,1671483600
12/20/2022 3:00,192,412.2,2022-12-19:20,58,5,108.8,87,133.3,2022-12-19T20:00:00,1671480000
12/20/2022 2:00,156,443.3,2022-12-19:19,64,4,75,60,135.7,2022-12-19T19:00:00,1671476400
12/20/2022 1:00,173,474.5,2022-12-19:18,70,3,91.3,73,138,2022-12-19T18:00:00,1671472800
12/20/2022 0:00,185,598.6,2022-12-19:17,77.7,2,102.5,82,154,2022-12-19T17:00:00,1671469200
12/19/2022 23:00,193,722.7,2022-12-19:16,85.3,1,110,88,170,2022-12-19T16:00:00,1671465600
12/19/2022 22:00,168,846.8,2022-12-19:15,93,0,86.3,69,186,2022-12-19T15:00:00,1671462000
12/19/2022 21:00,229,793.5,2022-12-19:14,97,0,143.8,115,184.7,2022-12-19T14:00:00,1671458400
12/19/2022 20:00,253,740.2,2022-12-19:13,101,0,166.3,133,183.3,2022-12-19T13:00:00,1671454800
12/19/2022 19:00,241,686.9,2022-12-19:12,105,0,155,124,182,2022-12-19T12:00:00,1671451200
12/19/2022 18:00,193,505.8,2022-12-19:11,75.7,36.7,110,88,173,2022-12-19T11:00:00,1671447600
12/19/2022 17:00,171,324.7,2022-12-19:10,46.3,73.3,88.8,71,164,2022-12-19T10:00:00,1671444000
12/19/2022 16:00,156,143.6,2022-12-19:09,17,110,75,60,155,2022-12-19T09:00:00,1671440400
12/19/2022 15:00,153,140.3,2022-12-19:08,14.3,108,68.8,55,153.7,2022-12-19T08:00:00,1671436800
12/19/2022 14:00,160,137,2022-12-19:07,11.7,106,78.8,63,152.3,2022-12-19T07:00:00,1671433200
12/19/2022 13:00,164,133.6,2022-12-19:06,9,104,82.5,66,151,2022-12-19T06:00:00,1671429600
12/19/2022 12:00,169,146.1,2022-12-19:05,12.7,90,87.5,70,149.7,2022-12-19T05:00:00,1671426000
12/19/2022 11:00,165,158.5,2022-12-19:04,16.3,76,83.8,67,148.3,2022-12-19T04:00:00,1671422400
12/19/2022 10:00,187,171,2022-12-19:03,20,62,103.8,83,147,2022-12-19T03:00:00,1671418800
12/19/2022 9:00,213,232.1,2022-12-19:02,29.7,43.3,128.8,103,124,2022-12-19T02:00:00,1671415200
12/19/2022 8:00,252,293.2,2022-12-19:01,39.3,24.7,165,132,101,2022-12-19T01:00:00,1671411600
12/19/2022 7:00,162,354.2,2022-12-19:00,49,6,202.5,162,78,2022-12-19T00:00:00,1671408000
12/19/2022 6:00,174,293.4,2022-12-18:23,37,20,217.5,174,75.3,2022-12-18T23:00:00,1671404400
12/19/2022 5:00,173,232.5,2022-12-18:22,25,34,216.3,173,72.7,2022-12-18T22:00:00,1671400800
12/19/2022 4:00,206,171.6,2022-12-18:21,13,48,257.5,206,70,2022-12-18T21:00:00,1671397200
12/19/2022 3:00,194,165.2,2022-12-18:20,14.7,48.3,242.5,194,68.7,2022-12-18T20:00:00,1671393600
12/19/2022 2:00,192,158.7,2022-12-18:19,16.3,48.7,108.8,87,67.3,2022-12-18T19:00:00,1671390000
12/19/2022 1:00,192,152.3,2022-12-18:18,18,49,108.8,87,66,2022-12-18T18:00:00,1671386400
12/19/2022 0:00,184,190.4,2022-12-18:17,28.3,42,101.3,81,69,2022-12-18T17:00:00,1671382800
12/18/2022 23:00,188,228.6,2022-12-18:16,38.7,35,105,84,72,2022-12-18T16:00:00,1671379200
12/18/2022 22:00,197,266.7,2022-12-18:15,49,28,113.8,91,75,2022-12-18T15:00:00,1671375600
12/18/2022 21:00,215,346.1,2022-12-18:14,61,21.3,130,104,83,2022-12-18T14:00:00,1671372000
12/18/2022 20:00,231,425.4,2022-12-18:13,73,14.7,145,116,91,2022-12-18T13:00:00,1671368400
12/18/2022 19:00,225,504.8,2022-12-18:12,85,8,140,112,99,2022-12-18T12:00:00,1671364800
12/18/2022 18:00,168,383.4,2022-12-18:11,60.3,41.3,86.3,69,91.3,2022-12-18T11:00:00,1671361200
12/18/2022 17:00,123,262,2022-12-18:10,35.7,74.7,55,44,83.7,2022-12-18T10:00:00,1671357600
12/18/2022 16:00,110,140.6,2022-12-18:09,11,108,48.8,39,76,2022-12-18T09:00:00,1671354000
12/18/2022 15:00,102,137.7,2022-12-18:08,9,108.3,45,36,73.7,2022-12-18T08:00:00,1671350400
12/18/2022 14:00,107,134.8,2022-12-18:07,7,108.7,47.5,38,71.3,2022-12-18T07:00:00,1671346800
12/18/2022 13:00,110,131.9,2022-12-18:06,5,109,48.8,39,69,2022-12-18T06:00:00,1671343200
12/18/2022 12:00,110,133.3,2022-12-18:05,5.3,101,48.8,39,70.3,2022-12-18T05:00:00,1671339600
12/18/2022 11:00,98,134.6,2022-12-18:04,5.7,93,42.5,34,71.7,2022-12-18T04:00:00,1671336000
12/18/2022 10:00,87,136,2022-12-18:03,6,85,36.3,29,73,2022-12-18T03:00:00,1671332400
12/18/2022 9:00,95,139.1,2022-12-18:02,8.3,78.7,41.3,33,70.7,2022-12-18T02:00:00,1671328800
12/18/2022 8:00,102,142.2,2022-12-18:01,10.7,72.3,45,36,68.3,2022-12-18T01:00:00,1671325200
12/18/2022 7:00,85,145.3,2022-12-18:00,13,66,35,28,66,2022-12-18T00:00:00,1671321600
12/18/2022 6:00,85,136,2022-12-17:23,9.3,71.3,35,28,64,2022-12-17T23:00:00,1671318000
12/18/2022 5:00,85,126.6,2022-12-17:22,5.7,76.7,35,28,62,2022-12-17T22:00:00,1671314400
12/18/2022 4:00,89,117.3,2022-12-17:21,2,82,37.5,30,60,2022-12-17T21:00:00,1671310800
12/18/2022 3:00,89,117.9,2022-12-17:20,2.7,82.7,37.5,30,58.7,2022-12-17T20:00:00,1671307200
12/18/2022 2:00,102,118.5,2022-12-17:19,3.3,83.3,45,36,57.3,2022-12-17T19:00:00,1671303600
12/18/2022 1:00,95,119.1,2022-12-17:18,4,84,41.3,33,56,2022-12-17T18:00:00,1671300000
12/18/2022 0:00,112,124.1,2022-12-17:17,6,82.7,50,40,56.3,2022-12-17T17:00:00,1671296400
12/17/2022 23:00,129,129.2,2022-12-17:16,8,81.3,57.5,46,56.7,2022-12-17T16:00:00,1671292800
12/17/2022 22:00,123,134.2,2022-12-17:15,10,80,55,44,57,2022-12-17T15:00:00,1671289200
12/17/2022 21:00,168,140.3,2022-12-17:14,13.3,77.3,86.3,69,58.7,2022-12-17T14:00:00,1671285600
12/17/2022 20:00,163,146.3,2022-12-17:13,16.7,74.7,81.3,65,60.3,2022-12-17T13:00:00,1671282000
12/17/2022 19:00,187,152.3,2022-12-17:12,20,72,103.8,83,62,2022-12-17T12:00:00,1671278400
12/17/2022 18:00,179,149.4,2022-12-17:11,16.3,78.7,96.3,77,67.7,2022-12-17T11:00:00,1671274800
12/17/2022 17:00,142,146.5,2022-12-17:10,12.7,85.3,63.8,51,73.3,2022-12-17T10:00:00,1671271200
12/17/2022 16:00,121,143.6,2022-12-17:09,9,92,53.8,43,79,2022-12-17T09:00:00,1671267600
12/17/2022 15:00,104,149.4,2022-12-17:08,7.7,93.3,46.3,37,86.3,2022-12-17T08:00:00,1671264000
12/17/2022 14:00,118,155.2,2022-12-17:07,6.3,94.7,52.5,42,93.7,2022-12-17T07:00:00,1671260400
12/17/2022 13:00,150,161.1,2022-12-17:06,5,96,67.5,54,101,2022-12-17T06:00:00,1671256800
12/17/2022 12:00,134,165.7,2022-12-17:05,5.3,89,60,48,101.7,2022-12-17T05:00:00,1671253200
12/17/2022 11:00,139,170.4,2022-12-17:04,5.7,82,62.5,50,102.3,2022-12-17T04:00:00,1671249600
12/17/2022 10:00,150,175.1,2022-12-17:03,6,75,67.5,54,103,2022-12-17T03:00:00,1671246000
12/17/2022 9:00,150,180.3,2022-12-17:02,8,69.3,67.5,54,101.7,2022-12-17T02:00:00,1671242400
12/17/2022 8:00,161,185.6,2022-12-17:01,10,63.7,80,64,100.3,2022-12-17T01:00:00,1671238800
12/17/2022 7:00,151,190.8,2022-12-17:00,12,58,70,56,99,2022-12-17T00:00:00,1671235200
12/17/2022 6:00,142,188.9,2022-12-16:23,9,62.7,63.8,51,103.7,2022-12-16T23:00:00,1671231600
12/17/2022 5:00,142,186.9,2022-12-16:22,6,67.3,63.8,51,108.3,2022-12-16T22:00:00,1671228000
12/17/2022 4:00,156,185,2022-12-16:21,3,72,75,60,113,2022-12-16T21:00:00,1671224400
12/17/2022 3:00,160,180.5,2022-12-16:20,3.3,72.7,78.8,63,114.3,2022-12-16T20:00:00,1671220800
12/17/2022 2:00,207,176.1,2022-12-16:19,3.7,73.3,122.5,98,115.7,2022-12-16T19:00:00,1671217200
12/17/2022 1:00,241,171.6,2022-12-16:18,4,74,155,124,117,2022-12-16T18:00:00,1671213600
12/17/2022 0:00,161,178,2022-12-16:17,6.3,79.3,201.3,161,137.7,2022-12-16T17:00:00,1671210000
12/16/2022 23:00,177,184.4,2022-12-16:16,8.7,84.7,221.3,177,158.3,2022-12-16T16:00:00,1671206400
12/16/2022 22:00,241,190.8,2022-12-16:15,11,90,301.3,241,179,2022-12-16T15:00:00,1671202800
12/16/2022 21:00,229,248.4,2022-12-16:14,32.7,71,286.3,229,162.7,2022-12-16T14:00:00,1671199200
12/16/2022 20:00,172,306,2022-12-16:13,54.3,52,215,172,146.3,2022-12-16T13:00:00,1671195600
12/16/2022 19:00,268,363.6,2022-12-16:12,76,33,180,144,130,2022-12-16T12:00:00,1671192000
12/16/2022 18:00,239,310.9,2022-12-16:11,57.7,62.3,152.5,122,127,2022-12-16T11:00:00,1671188400
12/16/2022 17:00,192,258.1,2022-12-16:10,39.3,91.7,108.8,87,124,2022-12-16T10:00:00,1671184800
12/16/2022 16:00,175,205.4,2022-12-16:09,21,121,92.5,74,121,2022-12-16T09:00:00,1671181200
12/16/2022 15:00,164,196.1,2022-12-16:08,16,129,82.5,66,123.3,2022-12-16T08:00:00,1671177600
12/16/2022 14:00,175,186.8,2022-12-16:07,11,137,92.5,74,125.7,2022-12-16T07:00:00,1671174000
12/16/2022 13:00,200,177.4,2022-12-16:06,6,145,116.3,93,128,2022-12-16T06:00:00,1671170400
12/16/2022 12:00,237,195.5,2022-12-16:05,9.7,128,151.3,121,141.3,2022-12-16T05:00:00,1671166800
12/16/2022 11:00,154,213.6,2022-12-16:04,13.3,111,192.5,154,154.7,2022-12-16T04:00:00,1671163200
12/16/2022 10:00,276,231.7,2022-12-16:03,17,94,187.5,150,168,2022-12-16T03:00:00,1671159600
12/16/2022 9:00,187,337.5,2022-12-16:02,32,64,233.8,187,159.3,2022-12-16T02:00:00,1671156000
12/16/2022 8:00,160,443.3,2022-12-16:01,47,34,200,160,150.7,2022-12-16T01:00:00,1671152400
12/16/2022 7:00,164,549.2,2022-12-16:00,62,4,205,164,142,2022-12-16T00:00:00,1671148800
12/16/2022 6:00,173,525,2022-12-15:23,65,4,216.3,173,160.7,2022-12-15T23:00:00,1671145200
12/16/2022 5:00,232,500.9,2022-12-15:22,68,4,290,232,179.3,2022-12-15T22:00:00,1671141600
12/16/2022 4:00,245,476.8,2022-12-15:21,71,4,158.8,127,198,2022-12-15T21:00:00,1671138000
12/16/2022 3:00,264,491.8,2022-12-15:20,73,5.3,176.3,141,200.3,2022-12-15T20:00:00,1671134400
12/16/2022 2:00,221,506.8,2022-12-15:19,75,6.7,136.3,109,202.7,2022-12-15T19:00:00,1671130800
12/16/2022 1:00,220,521.7,2022-12-15:18,77,8,135,108,205,2022-12-15T18:00:00,1671127200
12/16/2022 0:00,187,620,2022-12-15:17,88.7,5.7,103.8,83,201.3,2022-12-15T17:00:00,1671123600
12/15/2022 23:00,184,718.2,2022-12-15:16,100.3,3.3,101.3,81,197.7,2022-12-15T16:00:00,1671120000
12/15/2022 22:00,184,816.5,2022-12-15:15,112,1,101.3,81,194,2022-12-15T15:00:00,1671116400
12/15/2022 21:00,248,792.9,2022-12-15:14,121,0.7,161.3,129,190,2022-12-15T14:00:00,1671112800
12/15/2022 20:00,264,769.4,2022-12-15:13,130,0.3,176.3,141,186,2022-12-15T13:00:00,1671109200
12/15/2022 19:00,260,745.8,2022-12-15:12,139,0,172.5,138,182,2022-12-15T12:00:00,1671105600
12/15/2022 18:00,223,561.2,2022-12-15:11,100,46.7,137.5,110,169,2022-12-15T11:00:00,1671102000
12/15/2022 17:00,179,376.6,2022-12-15:10,61,93.3,96.3,77,156,2022-12-15T10:00:00,1671098400
12/15/2022 16:00,160,192,2022-12-15:09,22,140,78.8,63,143,2022-12-15T09:00:00,1671094800
12/15/2022 15:00,171,182.7,2022-12-15:08,19,136,88.8,71,142,2022-12-15T08:00:00,1671091200
12/15/2022 14:00,168,173.3,2022-12-15:07,16,132,86.3,69,141,2022-12-15T07:00:00,1671087600
12/15/2022 13:00,205,164,2022-12-15:06,13,128,121.3,97,140,2022-12-15T06:00:00,1671084000
12/15/2022 12:00,188,170.4,2022-12-15:05,16.3,109.3,105,84,142.3,2022-12-15T05:00:00,1671080400
12/15/2022 11:00,208,176.8,2022-12-15:04,19.7,90.7,123.8,99,144.7,2022-12-15T04:00:00,1671076800
12/15/2022 10:00,193,183.3,2022-12-15:03,23,72,110,88,147,2022-12-15T03:00:00,1671073200
12/15/2022 9:00,213,234.8,2022-12-15:02,30.7,50,128.8,103,120.7,2022-12-15T02:00:00,1671069600
12/15/2022 8:00,252,286.4,2022-12-15:01,38.3,28,165,132,94.3,2022-12-15T01:00:00,1671066000
12/15/2022 7:00,156,337.9,2022-12-15:00,46,6,195,156,68,2022-12-15T00:00:00,1671062400
12/15/2022 6:00,162,282.3,2022-12-14:23,35.3,18.7,202.5,162,68.7,2022-12-14T23:00:00,1671058800
12/15/2022 5:00,229,226.6,2022-12-14:22,24.7,31.3,143.8,115,69.3,2022-12-14T22:00:00,1671055200
12/15/2022 4:00,174,171,2022-12-14:21,14,44,217.5,174,70,2022-12-14T21:00:00,1671051600
12/15/2022 3:00,248,164.4,2022-12-14:20,14,47,161.3,129,67,2022-12-14T20:00:00,1671048000
12/15/2022 2:00,239,157.8,2022-12-14:19,14,50,152.5,122,64,2022-12-14T19:00:00,1671044400
12/15/2022 1:00,224,151.2,2022-12-14:18,14,53,138.8,111,61,2022-12-14T18:00:00,1671040800
12/15/2022 0:00,274,176.8,2022-12-14:17,21,49,186.3,149,62.3,2022-12-14T17:00:00,1671037200
12/14/2022 23:00,151,202.5,2022-12-14:16,28,45,188.8,151,63.7,2022-12-14T16:00:00,1671033600
12/14/2022 22:00,158,228.2,2022-12-14:15,35,41,197.5,158,65,2022-12-14T15:00:00,1671030000
12/14/2022 21:00,233,260.5,2022-12-14:14,47.3,34,147.5,118,68.7,2022-12-14T14:00:00,1671026400
12/14/2022 20:00,257,292.8,2022-12-14:13,59.7,27,170,136,72.3,2022-12-14T13:00:00,1671022800
12/14/2022 19:00,188,325.1,2022-12-14:12,72,20,105,84,76,2022-12-14T12:00:00,1671019200
12/14/2022 18:00,167,271.6,2022-12-14:11,53.7,49.3,87.7,68,80,2022-12-14T11:00:00,1671015600
12/14/2022 17:00,145,218.1,2022-12-14:10,35.3,78.7,70.3,52,84,2022-12-14T10:00:00,1671012000
12/14/2022 16:00,102,164.6,2022-12-14:09,17,108,53,36,88,2022-12-14T09:00:00,1671008400
12/14/2022 15:00,129,159.7,2022-12-14:08,13,113,57.5,46,91,2022-12-14T08:00:00,1671004800
12/14/2022 14:00,134,154.8,2022-12-14:07,9,118,60,48,94,2022-12-14T07:00:00,1671001200
12/14/2022 13:00,137,150,2022-12-14:06,5,123,61.3,49,97,2022-12-14T06:00:00,1670997600
12/14/2022 12:00,135,158.4,2022-12-14:05,5.7,113,60.4,48.33,109.3,2022-12-14T05:00:00,1670994000
12/14/2022 11:00,133,166.7,2022-12-14:04,6.3,103,59.6,47.67,121.7,2022-12-14T04:00:00,1670990400
12/14/2022 10:00,131,175.1,2022-12-14:03,7,93,58.8,47,134,2022-12-14T03:00:00,1670986800
12/14/2022 9:00,152,179.6,2022-12-14:02,11.7,83,71.3,57,115.7,2022-12-14T02:00:00,1670983200
12/14/2022 8:00,151,184,2022-12-14:01,16.3,73,70,56,97.3,2022-12-14T01:00:00,1670979600
12/14/2022 7:00,179,188.5,2022-12-14:00,21,63,96.3,77,79,2022-12-14T00:00:00,1670976000
12/14/2022 6:00,197,177.8,2022-12-13:23,15.3,69.3,113.8,91,76.7,2022-12-13T23:00:00,1670972400
12/14/2022 5:00,197,167.1,2022-12-13:22,9.7,75.7,113.8,91,74.3,2022-12-13T22:00:00,1670968800
12/14/2022 4:00,233,156.4,2022-12-13:21,4,82,147.5,118,72,2022-12-13T21:00:00,1670965200
12/14/2022 3:00,244,161.3,2022-12-13:20,9.3,75,157.5,126,75.3,2022-12-13T20:00:00,1670961600
12/14/2022 2:00,235,166.1,2022-12-13:19,14.7,68,148.8,119,78.7,2022-12-13T19:00:00,1670958000
12/14/2022 1:00,235,171,2022-12-13:18,20,61,148.8,119,82,2022-12-13T18:00:00,1670954400
12/14/2022 0:00,258,312,2022-12-13:17,39.3,44.3,171.3,137,94.3,2022-12-13T17:00:00,1670950800
12/13/2022 23:00,223,453.1,2022-12-13:16,58.7,27.7,137.5,110,106.7,2022-12-13T16:00:00,1670947200
12/13/2022 22:00,258,594.1,2022-12-13:15,78,11,171.3,137,119,2022-12-13T15:00:00,1670943600
12/13/2022 21:00,252,656.7,2022-12-13:14,90.7,7.3,165,132,125,2022-12-13T14:00:00,1670940000
12/13/2022 20:00,184,719.4,2022-12-13:13,103.3,3.7,101.3,81,131,2022-12-13T13:00:00,1670936400
12/13/2022 19:00,183,782,2022-12-13:12,116,0,100,80,137,2022-12-13T12:00:00,1670932800
12/13/2022 18:00,177,579.3,2022-12-13:11,82.7,43,95,76,121.3,2022-12-13T11:00:00,1670929200
12/13/2022 17:00,148,376.6,2022-12-13:10,49.3,86,66.3,53,105.7,2022-12-13T10:00:00,1670925600
12/13/2022 16:00,151,173.9,2022-12-13:09,16,129,70,56,90,2022-12-13T09:00:00,1670922000
12/13/2022 15:00,155,169,2022-12-13:08,13.3,129,73.8,59,88.3,2022-12-13T08:00:00,1670918400
12/13/2022 14:00,161,164.2,2022-12-13:07,10.7,129,80,64,86.7,2022-12-13T07:00:00,1670914800
12/13/2022 13:00,167,159.3,2022-12-13:06,8,129,85,68,85,2022-12-13T06:00:00,1670911200
12/13/2022 12:00,159,165.9,2022-12-13:05,11.3,111.3,77.5,62,87,2022-12-13T05:00:00,1670907600
12/13/2022 11:00,155,172.6,2022-12-13:04,14.7,93.7,73.8,59,89,2022-12-13T04:00:00,1670904000
12/13/2022 10:00,172,179.2,2022-12-13:03,18,76,90,72,91,2022-12-13T03:00:00,1670900400
12/13/2022 9:00,172,214.8,2022-12-13:02,26.7,55.3,90,72,82.7,2022-12-13T02:00:00,1670896800
12/13/2022 8:00,191,250.4,2022-12-13:01,35.3,34.7,107.5,86,74.3,2022-12-13T01:00:00,1670893200
12/13/2022 7:00,203,286,2022-12-13:00,44,14,118.8,95,66,2022-12-13T00:00:00,1670889600
12/13/2022 6:00,229,247.4,2022-12-12:23,33,26.3,143.8,115,65.7,2022-12-12T23:00:00,1670886000
12/13/2022 5:00,249,208.9,2022-12-12:22,22,38.7,162.5,130,65.3,2022-12-12T22:00:00,1670882400
12/13/2022 4:00,151,170.4,2022-12-12:21,11,51,188.8,151,65,2022-12-12T21:00:00,1670878800
12/13/2022 3:00,201,173.3,2022-12-12:20,13,52,117.5,94,66.3,2022-12-12T20:00:00,1670875200
12/13/2022 2:00,183,176.2,2022-12-12:19,15,53,100,80,67.7,2022-12-12T19:00:00,1670871600
12/13/2022 1:00,205,179.2,2022-12-12:18,17,54,121.3,97,69,2022-12-12T18:00:00,1670868000
12/13/2022 0:00,253,294.5,2022-12-12:17,32.3,42.3,166.3,133,75,2022-12-12T17:00:00,1670864400
12/12/2022 23:00,262,409.9,2022-12-12:16,47.7,30.7,175,140,81,2022-12-12T16:00:00,1670860800
12/12/2022 22:00,266,525.2,2022-12-12:15,63,19,178.8,143,87,2022-12-12T15:00:00,1670857200
12/12/2022 21:00,257,549,2022-12-12:14,71.3,15,170,136,93.3,2022-12-12T14:00:00,1670853600
12/12/2022 20:00,208,572.7,2022-12-12:13,79.7,11,123.8,99,99.7,2022-12-12T13:00:00,1670850000
12/12/2022 19:00,193,596.4,2022-12-12:12,88,7,110,88,106,2022-12-12T12:00:00,1670846400
12/12/2022 18:00,176,486.3,2022-12-12:11,63.3,39.7,93.8,75,107.7,2022-12-12T11:00:00,1670842800
12/12/2022 17:00,157,376.2,2022-12-12:10,38.7,72.3,76.3,61,109.3,2022-12-12T10:00:00,1670839200
12/12/2022 16:00,131,266.1,2022-12-12:09,14,105,58.8,47,111,2022-12-12T09:00:00,1670835600
12/12/2022 15:00,126,270.2,2022-12-12:08,12,107,56.3,45,125.3,2022-12-12T08:00:00,1670832000
12/12/2022 14:00,131,274.3,2022-12-12:07,10,109,58.8,47,139.7,2022-12-12T07:00:00,1670828400
12/12/2022 13:00,118,278.4,2022-12-12:06,8,111,52.5,42,154,2022-12-12T06:00:00,1670824800
12/12/2022 12:00,137,283.8,2022-12-12:05,9,105.7,61.3,49,169.3,2022-12-12T05:00:00,1670821200
12/12/2022 11:00,139,289.3,2022-12-12:04,10,100.3,62.5,50,184.7,2022-12-12T04:00:00,1670817600
12/12/2022 10:00,148,294.7,2022-12-12:03,11,95,66.3,53,200,2022-12-12T03:00:00,1670814000
12/12/2022 9:00,156,296.3,2022-12-12:02,16,85.7,75,60,181.3,2022-12-12T02:00:00,1670810400
12/12/2022 8:00,145,297.8,2022-12-12:01,21,76.3,65,52,162.7,2022-12-12T01:00:00,1670806800
12/12/2022 7:00,145,299.4,2022-12-12:00,26,67,65,52,144,2022-12-12T00:00:00,1670803200
12/12/2022 6:00,153,272.5,2022-12-11:23,18.7,77.7,68.8,55,141.3,2022-12-11T23:00:00,1670799600
12/12/2022 5:00,164,245.7,2022-12-11:22,11.3,88.3,82.5,66,138.7,2022-12-11T22:00:00,1670796000
12/12/2022 4:00,177,218.9,2022-12-11:21,4,99,95,76,136,2022-12-11T21:00:00,1670792400
12/12/2022 3:00,196,215.9,2022-12-11:20,7,95,112.5,90,128,2022-12-11T20:00:00,1670788800
12/12/2022 2:00,223,213,2022-12-11:19,10,91,137.5,110,120,2022-12-11T19:00:00,1670785200
12/12/2022 1:00,229,210.1,2022-12-11:18,13,87,143.8,115,112,2022-12-11T18:00:00,1670781600
12/12/2022 0:00,213,259.7,2022-12-11:17,27.7,67.3,128.8,103,107,2022-12-11T17:00:00,1670778000
12/11/2022 23:00,200,309.3,2022-12-11:16,42.3,47.7,116.3,93,102,2022-12-11T16:00:00,1670774400
12/11/2022 22:00,224,358.9,2022-12-11:15,57,28,138.8,111,97,2022-12-11T15:00:00,1670770800
12/11/2022 21:00,197,419.4,2022-12-11:14,65.3,19.7,113.8,91,104,2022-12-11T14:00:00,1670767200
12/11/2022 20:00,208,479.9,2022-12-11:13,73.7,11.3,123.8,99,111,2022-12-11T13:00:00,1670763600
12/11/2022 19:00,191,540.4,2022-12-11:12,82,3,107.5,86,118,2022-12-11T12:00:00,1670760000
12/11/2022 18:00,165,427.2,2022-12-11:11,61.3,28.3,83.8,67,120.7,2022-12-11T11:00:00,1670756400
12/11/2022 17:00,155,314,2022-12-11:10,40.7,53.7,73.8,59,123.3,2022-12-11T10:00:00,1670752800
12/11/2022 16:00,153,200.8,2022-12-11:09,20,79,68.8,55,126,2022-12-11T09:00:00,1670749200
12/11/2022 15:00,148,197.8,2022-12-11:08,17,78.3,66.3,53,126,2022-12-11T08:00:00,1670745600
12/11/2022 14:00,150,194.9,2022-12-11:07,14,77.7,67.5,54,126,2022-12-11T07:00:00,1670742000
12/11/2022 13:00,157,192,2022-12-11:06,11,77,76.3,61,126,2022-12-11T06:00:00,1670738400
12/11/2022 12:00,152,206.8,2022-12-11:05,15.3,64.7,71.3,57,116.3,2022-12-11T05:00:00,1670734800
12/11/2022 11:00,155,221.6,2022-12-11:04,19.7,52.3,73.8,59,106.7,2022-12-11T04:00:00,1670731200
12/11/2022 10:00,160,236.4,2022-12-11:03,24,40,78.8,63,97,2022-12-11T03:00:00,1670727600
12/11/2022 9:00,160,236,2022-12-11:02,26.3,36.7,78.8,63,86.7,2022-12-11T02:00:00,1670724000
12/11/2022 8:00,163,235.6,2022-12-11:01,28.7,33.3,81.3,65,76.3,2022-12-11T01:00:00,1670720400
12/11/2022 7:00,167,235.2,2022-12-11:00,31,30,85,68,66,2022-12-11T00:00:00,1670716800
